0	0.31395	till stone bore bear foreign resurrection denied air wilderness real curiosity broken satisfied fashion homesick twere drawer moved daffodils 
1	0.30117	time great prove price high reach held happy answer spare asked pay feet recollect race pile faded ready scan 
2	0.28092	put side years brain work cool begin tho bye stare called shows weight time's scanty wear condemned solemn months 
3	0.23144	men world today afternoon minor behold precisely met sang agony accident made forehead pursued estate houses opposite train dominion 
4	0.29594	small fit i've dropped breast softly suit i'd smallest speak finished choose blossoms common erect drop orchard arrow save 
5	0.33104	thee thou thy art thine hast thyself pray shalt everlasting dost forgot wert partake wilt consummate desert plush did'st 
6	0.38735	eyes face paradise pain feet perish turned our's rise gaze perceive fail skill patient block attempt ignorance tired blank 
7	0.20405	forgot trust boy borne remembered lot constancy wall cat surpasses disk stolid slowly worthy forgets laid risk opens transport 
8	0.24795	hill red fire sleep wake flowers witchcraft twere easier circumference supposed bees breaking scarlet estimate bough daffodil that's degree 
9	0.41231	life death dust live breath make distance lay faint imperial instant blood ceased patience remaining obtained tie vital lap 
10	0.18612	tree doth hath crowd apple begins plank son test faith built brooms book bridge sire firm exhibit carmine robins 
11	0.14673	boys run stars men charge boy brave bethlehem genesis subjects lonesome distinguished acquaintance they're prison detect pit gentleman paul 
12	0.24994	grave soul dare consciousness white people color bound fictitious bend outer brave deep drifts gallant bars ashamed trinket mouldering 
13	0.25499	die power forget short vitality anguish bone reason witness stain straight minutest absolute daily hurt ache breathed sorrow dull 
14	0.27454	till full sudden hat wait afraid lord bright country blow fell rock ether law pattern father's low peter conjecture 
15	0.15274	wild tight tree vail push laurel gate reverse lay adversity overtake unknown flesh prosperity sown intrinsic they'll abroad renown 
16	0.26662	soul made chance silence nerve flesh led possession moments bears bow distant meek shot tears search emperor sense won 
17	0.2775	sky blue makes bold gold coming birds high purple tongue mighty evening sweep dog stands minute black sea gray 
18	0.11519	wing uncertain life returns proves appalls hints flits dissolves flings enchants transit invites endows aims creep summer's suggests diviner 
19	0.26724	bird tune late sing music hand june there's single hum cheek nest gown quiet early invited journey afternoon summer 
20	0.1893	air stood simple window set apron eclipse stole feeling upper feel boldest vanquished traveller covert parade forge mixing shawl 
21	0.30655	home mind find birds dont strong tho dress strove pray suspense faces lead asleep cared twas'nt walked ere match 
22	0.29454	nature human awe laid pity read scarcely noise fate sky tale supple cricket regret dread gold loving enacted science 
23	0.1862	liberty shame vast nay fraud visit society knew glory chamber dwell accent esteem tears skill obtain fitter confronting piled 
24	0.14641	secret told gay forfeit withdrew stood honest low tide crouch booty gold reward shrewd buried brake decide spade gained 
25	0.18442	nature's part forever table wrinkled obtain room forests run world thinking thanksgiving midnight holds blown dine persons termed mention 
26	0.21617	things buy life's room failed hue death's scant venture accustomed enable belt inferred condition gifts reaches swerve hair hated 
27	0.27472	god eternity friend existence presence exist action acre furthest neighbor cordial noticed wandering plan conscious jealous barefoot perfectness utter 
28	0.18305	found ground fine dim sake winds ah bosom adjusted anew boon beginning hour mar endeavor wool stricken candidate doubts 
29	0.20151	lift lady stranger gown wear service earl clutch barefoot you'd ermine wore freckled stops helped ghost purple question bewildered 
30	0.28722	opon faith pass feet bells stir north steps needle suffering continual long air playing troth yellow laughter positive afternoons 
31	0.16063	everlasting men size quick shoe expectation bog fresh despise lightly fists easy burdock's fuzz gentlemen palate calm arc confer 
32	0.455	day night good sunrise dawn memory sea slow midnight morn equally passed face till hight meet tomorrow takes mystery 
33	0.38264	summer show days bloom child seed timid creatures tint back june pod shone ill witness remote roses spices yield 
34	0.20128	thought nearer smaller busy suddenly dont words precious drama mansions nay function days dandelion's mend phebe she's abides wo 
35	0.2311	wind bird trees yellow note haply stirred lone invisible floods realm velvet arctic feathers voice forest throat wise scene 
36	0.22684	lost hair loved repose hundred voice finer w'd makes ride supreme riddle ring route cochineal vow wears tun delights 
37	0.20375	give lives bear worth paradise hearts misery face broke trouble contented lily limit love's contract share cite mother dwelt 
38	0.20677	crown royal ourself women sign divine woman degree dull king nescessity tongue melody gold late title wife sufficient question 
39	0.21349	bring taste cup wine justify free drunken puzzled poets perennial berries identity stimulate fell drink crucifixion gethsemane calvary parching 
40	0.21045	fame alive cold warm frost crumb beggar winter bread superfluous berry conscious modest gratitude recollect making balls neighboring fancy 
41	0.16314	put fan proof lean undone spotted wide coat meat judge poet mystic nut soil steady sight kernel deceives stiff 
42	0.22056	round victory end unknown defeat hang wise rare drums clouds understand bells year slower offer define springs prayer coast 
43	0.26154	year march seasons close dear winter april daisies line back confident infinite jay street quality spring difficult brittle intimate 
44	0.21415	grass stop summer's bees fellow butterflies dwell narrow shorter bubble dews green career odors solitude spot burn wood dower 
45	0.15674	ah ages alike granite learn steel teach parting mail adieu pleading teneriffe tonight bell clad drops sapphire purples retreating 
46	0.14319	angels find seek you'll weary you're brow overcome lies boot climbed flagons centuries store shore skies tamarind promoted banish 
47	0.32423	heart care ear hear hold pretty break large eyes grew toil grows proud port inspect earned landscape believes bustle 
48	0.20536	play grief deem holiday glad joy learned justified despair similar moses hid base lonesome danger surpassing thief paste integrity 
49	0.16775	yesterday today honor ecstasy delight sight lain plucking gathered memory coming instant immortality limit adorn cherish leaning fruit extatic 
50	0.23418	past half rest silver single talk cautious circumference grow silent contrast fast vaster farther duke melody started element hall 
51	0.15977	frost larger sea narrow back flower beauty woe scarlet begun snake passive hated den helpless treason mortality crawl shelf 
52	0.37813	bee rose flower fly lie butterfly flowers dew breeze cease garden bumble blossom alas send bashful clover envy sea 
53	0.39989	eye opon purple east west amber countenance solemn soft rest mountain south evening sunset state superior begun parting fading 
54	0.53747	sun opon place noon men sound hills peace golden light stars morn felt setting abroad softly dew count scene 
55	0.35986	heaven fair dream true earth divine judgment prayer that's common hell start grown seldom large size o'clock defrauded skies 
56	0.25288	grace bliss gain loss etherial earn snow sake retrospect realms newer suspect riches summers renown presence bands trade measuring 
57	0.1384	emerald feather tradition thoughts murmuring ne'er mistake comprehend roof purple wells jason fleece sight clear whippowil recess pageant suffer 
58	0.17144	ear departed forces frosts disclose assault view depart process opal antiquated revere velvet achieve spied serene adored territory move 
59	0.16515	i'm heaven church bobolink home sings sabbath god century dome bell wings party sermon orchard wear sexton surplice murmur 
60	0.26999	knew news told moment passed met body held secure grew twill affair terror passes hymn deemed ways reached thirst 
61	0.18159	low feet stooping martial meadow window deeper pane barn flake chimney gay bonnet sky thicker mention scar mystery hurt 
62	0.15526	morning lover angel maid means record sighing lapse flood experiment beloved revelation date battle ships errand swung jacob dice 
63	0.18178	touch poor notice magic harm hoped prince makes fine feared pace charm smiles gathered hoping entire suffered propitiate glory's 
64	0.28824	tis perfect realm fate immortal custom privilege minds funeral oceans bold turning maid tomb day's bestow pitiful gnat's jest 
65	0.21105	sir i'll present fall bride earth food rank sunshine lady's nations brother mortality fainting meek court divinest possessed begin 
66	0.24649	drop hands begun cloud birds house abroad sky giant road leaves showed shape thunder wrecked lightning flung deed head 
67	0.23734	snow turn foot daisy sum beneath possibly forehead madness longing visitor crimson singing whatsoever burst enemy he'll shy nearest 
68	0.23249	robin town father wont cross nest native pink fashioned secret brown build climb vain punctual early find frequently oft 
69	0.27484	make spirit joy hide mighty sleep arm gay preferred heavenly blush leads it's morn ravished remembrance cocoon adamant shun 
70	0.30352	twas looked noon creature felt infinite stopped drew mountains touched experience small tenderer reprieve forgive pace entered teaze watched 
71	0.28792	mine fear guess return spring balm knowing pain hand fitted melody runs beheld fling arms safer rolled lifetime promise 
72	0.48742	it's friend easy single sigh deity head stands quiet wo sun heavens houses fled adequate simple root strange peninsula 
73	0.22682	children times unknown play pause faces ago breathe tasted brave winds saints sod drink circuit gained great sparrows ascertain 
74	0.27931	love content doubt sacrament hands opon suns caught turns esteem lands holds wisdom equal features ample con cherubim diadem 
75	0.37193	door house face hour shut leave passing glass earth lord day open conviction choose run business thrown accost sort 
76	0.12145	katie spirit general smile pair easy accompany dying their's wolfe surrender loving clasp rendered answered knee citizen fortune opposing 
77	0.2153	immortality died water fact heads skies lived impregnable settled afterward spice tragedy grass vision practise ceased plated tassels pausing 
78	0.21631	truth surprise suppose triumph blind one's spurn unmoved advance miles chase groped descried request ample beauty leap jehovah's simplicity 
79	0.29421	time heard word eternity feel back centuries saved awful slow steal themself eye secrets blew big ear there's odd 
80	0.3395	long light sight dark guest lips worn bright set glow beautiful wait morning's step interview met lamp fashions host 
81	0.38952	sweet day morning delight universe gave change flight lies enamored orchards gown grow lets ran heart ears woman's flew 
82	0.26696	star world moon i'd privilege born road wore familiar seas firmament raised dreams meet quaint subtle ajar twig salute 
83	0.2587	hand stand land sand grand deep grant loneliness autumn tim cry sounds tune asked deserts story waters rain silver 
84	0.21564	hope fair remember remain due delight friends worst broad courtesy set dismay tooth intimate lie case fight guaranty today 
85	0.13596	thro touched hungry road lonely looked sh'd fingers curious passed lane meadows fluttered figure option satin leaped withheld exclusive 
86	0.32012	dead die dying live stay living feels walk jesus room kind ease there's hurts array snows journey tomb door 
87	0.30776	i'm smile miss day glory pearl girl poverty mine power names queen taught exists prove esteemed behold blame wealth 
88	0.16181	miracle father son leaves belief demand luxury inference sepulchre fond appalling nods pondered majesty sky portentous event oftener altered 
89	0.22988	fear despair numb speech syllable dumb unconscious instant motion difference delicious contented air pound puts wreck significance vision vest 
90	0.18086	made empty life's ashamed grows honey sweeter gains vain rich stooped pack departure souls film punish weigh visited back 
91	0.2123	nought mortal twould force lip freight ball period does'nt remembering pushed consequence recognition reversed lived enters climbing standing contemplation 
92	0.20867	left letter head blame slow finished fingers held floor happy guessed did'nt moved sentence boddice wished grown split write 
93	0.13862	wind nights feel flee lo inn closes thousand noons mornings stay hay put morns lodged flame people include fool 
94	0.20973	anguish transport eden sunset extasy rapture struck hear pierce meeting vanished immediately curious knock throe tear balms pendulum clock 
95	0.25791	sea make brook distant lose infinity i'll merry doubt river rivers space forgetting waits strain dressed caspian fellows daily 
96	0.172	call plain reply doubtless brooks woods stately pencil straight read fetch stirs sufficient words stanza bond hesitate amid hems 
97	0.2809	man thing fingers town impotent giants book winds residence measure bright homely impossible balloon rooms concern dainty due chant 
98	0.19647	doom act escape spoke dropt sun presents indifferent permitted perpetual profound sign ripe dower list gently fingers future circumstance 
99	0.16507	o'er hours glee shore storm ho sails pilot landscape wondrous fast mile maker abide grew pensive india deputed intent 
